date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:32	202148/202148	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/fonts/fontawesome-webfont.svg?v=4.0.3	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/fonts/fontawesome-webfontba72.svg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/font-awesome.css)
15:25:32	3397/3397	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/responsiveslides.min.js	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/responsiveslides.min.js	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:33	7130/7130	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/popuo-box.css	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/popuo-box.css	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:33	45732/45732	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.magnific-popup.js	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.magnific-popup.js	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:34	14783/14783	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v1.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v1.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:35	17885/17885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v2.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v2.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:35	23824/23824	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v3.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v3.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:36	18940/18940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v4.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v4.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:36	21073/21073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v5.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v5.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:37	18851/18851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v6.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v6.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:38	16596/16596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v7.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v7.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:38	22988/22988	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v8.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v8.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:39	25134/25134	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v11.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v11.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:39	21489/21489	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v22.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v22.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:40	21107/21107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v33.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v33.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:41	17800/17800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v44.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v44.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:41	20411/20411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v55.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v55.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:42	28243/28243	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v66.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v66.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:43	11512/11512	---MCZ	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/jplayer.blue.monday.min.css	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/jplayer.blue.monday.min.css	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:43	60949/60949	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.jplayer.min.js	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.jplayer.min.js	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:44	8945/8945	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jplayer.playlist.min.js	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jplayer.playlist.min.js	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:45	69627/69627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v6.jpeg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v6-2.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:45	8129/8129	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.flexisel.js	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/js/jquery.flexisel.js	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:45	214311/214311	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/video/play1.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/video/play1.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/index.html)
15:25:46	25043/25043	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a3.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a3.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:47	21225/21225	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a6.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a6.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:48	42593/42593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a7.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a7.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:48	19740/19740	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a4.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a4.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:48	13338/13338	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a5.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a5.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:49	17841/17841	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a1.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a1.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:49	19282/19282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a2.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a2.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:50	48921/48921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a8.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a8.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:50	23035/23035	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a9.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a9.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:51	20779/20779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a10.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a10.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:51	24829/24829	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a11.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a11.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:52	21757/21757	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a12.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/a12.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:52	20809/20809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v77.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v77.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:53	21196/21196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v88.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v88.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:53	28477/28477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v99.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v99.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:54	19996/19996	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v9.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v9.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:55	23706/23706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v21.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v21.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/radio.html)
15:25:55	20084/20084	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v10.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/v10.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/browse.html)
15:25:56	44350/44350	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/pic_error.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/pic_error.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/404.html)
15:25:56	2966/2966	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/play.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/play.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/audio.css)
15:25:57	3047/3047	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/so.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/so.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/audio.css)
15:25:57	3092/3092	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/dot.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/dot.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/audio.css)
15:25:57	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2009:55:57%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/dot1.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/dot1.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/audio.css)
15:25:58	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2009:55:57%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/time-box.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/time-box.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/audio.css)
15:25:58	13956/13956	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c1.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c1.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:25:58	12911/12911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c2.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c2.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:25:59	11833/11833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c3.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c3.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:25:59	11346/11346	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c4.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c4.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:25:59	12706/12706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c5.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c5.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:26:00	12159/12159	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c6.jpg	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/c6.jpg	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/single.html)
15:26:00	2529/2529	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Oct%202019%2009:56:00%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/jplayer.blue.monday.seeking.gif	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/jplayer.blue.monday.seeking.gif	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/jplayer.blue.monday.min.css)
15:26:01	4230/4230	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202017%2018:59:02%20GMT	https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/jplayer.blue.monday.video.play.png	C:/My%20Web%20Sites/mission%20web/p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/images/jplayer.blue.monday.video.play.png	(from https://p.w3layouts.com/demos/june-2016/01-06-2016/mosaic/web/css/jplayer.blue.monday.min.css)
